Year,Number,Data evento,Evento,Sub. procedimento
1995,826,Mer 31/05/1995,,
1995,826,Lun 16/10/1995,,
1995,826,Mar 03/09/1996,Accoglimento Decreto  Ingiuntivo 752/1995. Bonificata  data evento al 03/09/1996,
1995,827,Mer 31/05/1995,,
1995,827,Lun 16/10/1995,,
1995,827,Lun 19/08/1996,Accoglimento Decreto Ingiuntivo 8763/1995. Bonificata data evento al 19/08/1996,
1995,828,Mer 31/05/1995,,
1995,828,Lun 16/10/1995,,
1995,828,Gio 02/04/1998,Accoglimento Decreto  Ingiuntivo 753/1995. Bonificata data evento  al 02/04/1998,
1995,829,Mer 31/05/1995,,
1995,829,Lun 16/10/1995,,
1995,829,Sab 16/01/1999,Accoglimento Decreto Ingiuntivo  754/1995. Bonificata data evento al 16/01/1999,
1995,830,Mer 31/05/1995,,
1995,830,Gio 27/07/1995,Accoglimento Decreto Ingiuntivo 755/1995,
1995,830,Sab 29/07/1995,ATTO Decreto Ingiuntivo INVIATO  ALL'AGENZIA DELLE ENTRATE REP. NUM. 180/2095,
1995,830,Mer 13/09/1995,ATTO REP. NUM. 180/2095 RITORNATO DALL'AGENZIA DELLE ENTRATE,
1995,830,Lun 16/10/1995,,
1995,830,Gio 02/04/1998,Accoglimento  Decreto Ingiuntivo  755/1995.  Bonificata data evento  al 02/04/1998,
1995,831,Mer 31/05/1995,,
1995,831,Lun 05/06/1995,Accoglimento Decreto Ingiuntivo 756/1995,
1995,831,Gio 27/07/1995,ATTO Decreto  Ingiuntivo  INVIATO ALL'AGENZIA  DELLE ENTRATE  REP.  NUM.  157/2095,
1995,831,Mer 13/09/1995,ATTO REP. NUM. 157/2095 RITORNATO DALL'AGENZIA  DELLE ENTRATE,
1995,831,Lun 16/10/1995,,
1995,831,Gio 02/04/1998,Accoglimento  Decreto Ingiuntivo 756/1995. Bonificata data evento al  02/04/1998,
1995,832,Mer 31/05/1995,,
1995,832,Ven 21/07/1995,Accoglimento Decreto Ingiuntivo 757/1995,
1995,832,Mer 26/07/1995,ATTO Decreto Ingiuntivo INVIATO ALL'AGENZIA  DELLE ENTRATE REP. NUM. 154/2095,
1995,832,Mer 13/09/1995,ATTO REP.  NUM. 154/2095 RITORNATO DALL'AGENZIA DELLE ENTRATE,
1995,832,Lun 16/10/1995,,
1995,832,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo  757/1995. Bonificata data evento  al  02/04/1998,
1995,833,Mer 31/05/1995,,
1995,833,Lun 16/10/1995,,
1995,833,Gio 02/04/1998,Accoglimento Decreto  Ingiuntivo  758/1995. Bonificata data evento al 02/04/1998,
1995,834,Mer 31/05/1995,,
1995,834,Lun 24/07/1995,Accoglimento Decreto Ingiuntivo  759/1995,
1995,834,Gio 27/07/1995,ATTO  Decreto Ingiuntivo INVIATO ALL'AGENZIA  DELLE ENTRATE REP. NUM. 164/2095,
1995,834,Mer 13/09/1995,ATTO  REP.  NUM. 164/2095 RITORNATO DALL'AGENZIA DELLE ENTRATE,
1995,834,Lun 16/10/1995,,
1995,834,Gio 02/04/1998,Accoglimento  Decreto  Ingiuntivo 759/1995. Bonificata  data  evento al 02/04/1998,
1995,835,Mer 31/05/1995,,
1995,835,Lun 05/06/1995,Accoglimento Decreto Ingiuntivo 760/1995,
1995,835,Sab 29/07/1995,ATTO Decreto  Ingiuntivo INVIATO ALL'AGENZIA DELLE  ENTRATE REP. NUM.  181/2095,
1995,835,Mer 13/09/1995,ATTO  REP.  NUM. 181/2095 RITORNATO DALL'AGENZIA  DELLE  ENTRATE,
1995,835,Lun 16/10/1995,,
1995,835,Gio 02/04/1998,Accoglimento  Decreto  Ingiuntivo  760/1995. Bonificata data  evento  al 02/04/1998,
1995,836,Mer 31/05/1995,,
1995,836,Lun 16/10/1995,,
1995,836,Ven 20/10/1995,Bonifica: Storico per  Sentenze-Import (INDE),
1995,836,Mar 31/10/1995,Storico per Sentenze-Import,Sentenza (migrata)
1995,836,Mar 31/10/1995,Bonifica:  Storico per  Sentenze-Import (DEPM),
1995,836,Gio 02/04/1998,Accoglimento  Decreto Ingiuntivo 761/1995. Bonificata data  evento al 02/04/1998,
1995,837,Mer 31/05/1995,,
1995,837,Lun 16/10/1995,,
1995,837,Mer 17/04/1996,Bonifica:  Storico per Sentenze-Import  (INDE),
1995,837,Lun 29/04/1996,Storico per Sentenze-Import,Sentenza (migrata)
1995,837,Lun 29/04/1996,Bonifica:  Storico per Sentenze-Import (DEPM),
1995,837,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo 762/1995.  Bonificata data  evento al  02/04/1998,
1995,838,Mer 31/05/1995,,
1995,838,Lun 16/10/1995,,
1995,838,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo 763/1995.  Bonificata  data evento al 02/04/1998,
1995,839,Mer 31/05/1995,,
1995,839,Lun 16/10/1995,,
1995,839,Gio 02/04/1998,Accoglimento Decreto  Ingiuntivo 764/1995. Bonificata data evento al 02/04/1998,
1995,840,Mer 31/05/1995,,
1995,840,Mar 05/09/1995,Accoglimento Decreto Ingiuntivo 765/1995,
1995,840,Mar 05/09/1995,ATTO Decreto Ingiuntivo INVIATO ALL'AGENZIA DELLE ENTRATE REP. NUM. 296/2095,
1995,840,Mer 13/09/1995,ATTO  REP. NUM.  296/2095 RITORNATO DALL'AGENZIA DELLE  ENTRATE,
1995,840,Lun 16/10/1995,,
1995,840,Gio 02/04/1998,Accoglimento Decreto  Ingiuntivo 765/1995. Bonificata data evento al 02/04/1998,
1995,841,Mer 31/05/1995,,
1995,841,Lun 16/10/1995,,
1995,841,Ven 03/05/1996,Accoglimento Decreto Ingiuntivo 766/1995. Bonificata data evento al 03/05/1996,
1995,842,Mer 31/05/1995,,
1995,842,Lun 16/10/1995,,
1995,842,Ven 03/05/1996,Accoglimento Decreto Ingiuntivo 767/1995. Bonificata data  evento  al 03/05/1996,
1995,843,Mer 31/05/1995,,
1995,843,Lun 16/10/1995,,
1995,843,Mer 29/05/1996,Bonifica: Storico per Sentenze-Import (INDE),
1995,843,Ven 14/06/1996,Storico  per  Sentenze-Import,Sentenza (migrata)
1995,843,Ven 14/06/1996,Bonifica:  Storico  per Sentenze-Import (DEPM),
1995,843,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo 768/1995. Bonificata  data  evento  al 02/04/1998,
1995,844,Mer 31/05/1995,,
1995,844,Lun 16/10/1995,,
1995,844,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo 804/1995. Bonificata  data evento al 02/04/1998,
1995,845,Mer 31/05/1995,,
1995,845,Lun 16/10/1995,,
1995,845,Mer 22/01/1997,Bonifica: Storico  per Sentenze-Import (INDE),
1995,845,Mar 11/02/1997,Storico per Sentenze-Import,Sentenza (migrata)
1995,845,Mar 11/02/1997,Bonifica: Storico per Sentenze-Import (DEPM),
1995,845,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo  805/1995. Bonificata data evento al  02/04/1998,
1995,846,Mer 31/05/1995,,
1995,846,Lun 16/10/1995,,
1995,846,Gio 02/04/1998,Accoglimento  Decreto Ingiuntivo  806/1995.  Bonificata data evento al  02/04/1998,
1995,847,Mer 31/05/1995,,
1995,847,Lun 16/10/1995,,
1995,847,Gio 02/04/1998,Accoglimento Decreto  Ingiuntivo  807/1995. Bonificata data evento  al 02/04/1998,
1995,848,Mer 31/05/1995,,
1995,848,Lun 16/10/1995,,
1995,848,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo  808/1995. Bonificata data evento al  02/04/1998,
1995,849,Mer 31/05/1995,,
1995,849,Lun 16/10/1995,,
1995,849,Gio 02/04/1998,Accoglimento Decreto  Ingiuntivo 809/1995. Bonificata data evento  al 02/04/1998,
1995,850,Mer 31/05/1995,,
1995,850,Lun 16/10/1995,,
1995,851,Mer 31/05/1995,,
1995,851,Lun 16/10/1995,,
1995,851,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo 810/1995. Bonificata  data evento al 02/04/1998,
1995,852,Mer 31/05/1995,,
1995,852,Lun 16/10/1995,,
1995,852,Gio 02/04/1998,Accoglimento  Decreto Ingiuntivo  811/1995. Bonificata  data evento al 02/04/1998,
1995,853,Mer 31/05/1995,,
1995,853,Lun 16/10/1995,,
1995,853,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo 812/1995. Bonificata data evento  al  02/04/1998,
1995,854,Mer 31/05/1995,,
1995,854,Lun 16/10/1995,,
1995,854,Gio 02/04/1998,Accoglimento Decreto  Ingiuntivo 813/1995. Bonificata data evento al 02/04/1998,
1995,855,Mer 31/05/1995,,
1995,855,Lun 16/10/1995,,
1995,855,Sab 16/01/1999,Accoglimento Decreto Ingiuntivo 814/1995.  Bonificata data evento al 16/01/1999,
1995,856,Mer 31/05/1995,,
1995,856,Lun 16/10/1995,,
1995,856,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo  815/1995.  Bonificata data evento al 02/04/1998,
1995,857,Mer 31/05/1995,,
1995,857,Lun 16/10/1995,,
1995,857,Gio 02/04/1998,Accoglimento  Decreto  Ingiuntivo 816/1995. Bonificata data evento al 02/04/1998,
1995,858,Mer 31/05/1995,,
1995,858,Lun 16/10/1995,,
1995,858,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo 817/1995.  Bonificata data evento al  02/04/1998,
1995,859,Mer 31/05/1995,,
1995,859,Lun 16/10/1995,,
1995,859,Gio 02/04/1998,Accoglimento  Decreto Ingiuntivo 818/1995. Bonificata  data  evento al 02/04/1998,
1995,860,Mer 31/05/1995,,
1995,860,Lun 16/10/1995,,
1995,860,Ven 03/05/1996,Accoglimento Decreto Ingiuntivo 819/1995. Bonificata data evento al 03/05/1996,
1995,861,Mer 31/05/1995,,
1995,861,Lun 16/10/1995,,
1995,861,Mer 17/01/1996,Bonifica: Storico per Sentenze-Import (INDE),
1995,861,Ven 26/01/1996,Bonifica: Storico per Sentenze-Import (DEPM),
1995,861,Sab 27/01/1996,Storico per Sentenze-Import,Sentenza (migrata)
1995,862,Mer 31/05/1995,,
1995,862,Lun 16/10/1995,,
1995,862,Gio 02/04/1998,Accoglimento  Decreto  Ingiuntivo 820/1995. Bonificata data evento al 02/04/1998,
1995,863,Mer 31/05/1995,,
1995,863,Lun 16/10/1995,,
1995,863,Mar 19/12/1995,Bonifica: Storico  per  Sentenze-Import  (INDE),
1995,863,Ven 29/12/1995,Storico per Sentenze-Import,Sentenza (migrata)
1995,863,Ven 29/12/1995,Bonifica: Storico  per  Sentenze-Import (DEPM),
1995,863,Gio 02/04/1998,Accoglimento  Decreto  Ingiuntivo 821/1995. Bonificata  data evento al  02/04/1998,
1995,864,Mer 31/05/1995,,
1995,864,Lun 16/10/1995,,
1995,864,Gio 08/02/1996,Bonifica: Storico per Sentenze-Import (INDE),
1995,864,Lun 12/02/1996,Bonifica:  Storico  per Sentenze-Import (DEPM),
1995,864,Mar 13/02/1996,Storico  per Sentenze-Import,Sentenza (migrata)
1995,864,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo 822/1995.  Bonificata data evento al 02/04/1998,
1995,865,Mer 31/05/1995,,
1995,865,Lun 16/10/1995,,
1995,865,Mer 18/10/1995,Accoglimento  Decreto  Ingiuntivo 823/1995,
1995,865,Ven 20/10/1995,ATTO Decreto  Ingiuntivo INVIATO  ALL'AGENZIA  DELLE ENTRATE  REP. NUM.  595/2095,
1995,865,Gio 02/11/1995,Bonifica: Storico  per  Sentenze-Import (INDE),
1995,865,Sab 11/11/1995,Storico per Sentenze-Import,Sentenza (migrata)
1995,865,Sab 11/11/1995,Bonifica: Storico per Sentenze-Import (DEPM),
1995,865,Mer 13/12/1995,ATTO REP. NUM. 595/2095 RITORNATO  DALL'AGENZIA  DELLE ENTRATE,
1995,865,Ven 03/05/1996,Accoglimento Decreto Ingiuntivo 823/1995. Bonificata data evento al  03/05/1996,
1995,866,Mer 31/05/1995,,
1995,866,Lun 16/10/1995,,
1995,866,Lun 04/12/1995,Bonifica: Storico per  Sentenze-Import  (INDE),
1995,866,Mar 12/12/1995,Storico  per Sentenze-Import,Sentenza (migrata)
1995,866,Mar 12/12/1995,Bonifica: Storico per Sentenze-Import (DEPM),
1995,866,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo  824/1995. Bonificata data evento al 02/04/1998,
1995,867,Mer 31/05/1995,,
1995,867,Lun 16/10/1995,,
1995,867,Lun 13/01/1997,Bonifica: Storico per  Sentenze-Import (INDE),
1995,867,Lun 20/01/1997,Storico per  Sentenze-Import,Sentenza (migrata)
1995,867,Lun 20/01/1997,Bonifica:  Storico  per Sentenze-Import  (DEPM),
1995,867,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo 825/1995.  Bonificata data evento  al 02/04/1998,
1995,868,Mer 31/05/1995,,
1995,868,Lun 16/10/1995,,
1995,868,Mer 15/11/1995,Bonifica:  Storico per Sentenze-Import (INDE),
1995,868,Mer 22/11/1995,Storico per  Sentenze-Import,Sentenza (migrata)
1995,868,Mer 22/11/1995,Bonifica: Storico per  Sentenze-Import (DEPM),
1995,868,Ven 03/05/1996,Accoglimento Decreto Ingiuntivo  826/1995. Bonificata  data evento al 03/05/1996,
1995,868,Mar 25/06/1996,Accoglimento  Decreto  Ingiuntivo 826/1996,
1995,868,Mer 26/06/1996,ATTO Decreto Ingiuntivo INVIATO ALL'AGENZIA DELLE ENTRATE REP.  NUM. 2717/2096,
1995,868,Lun 29/07/1996,ATTO  REP. NUM.  2717/2096 RITORNATO DALL'AGENZIA DELLE ENTRATE,
1995,869,Mer 31/05/1995,,
1995,869,Mar 06/06/1995,Accoglimento Decreto  Ingiuntivo 827/1995,
1995,869,Lun 16/10/1995,,
1995,869,Ven 20/10/1995,ATTO Decreto Ingiuntivo INVIATO ALL'AGENZIA DELLE ENTRATE  REP. NUM.  596/2095,
1995,869,Mer 13/12/1995,ATTO REP. NUM.  596/2095 RITORNATO DALL'AGENZIA  DELLE  ENTRATE,
1995,869,Ven 03/05/1996,Accoglimento  Decreto Ingiuntivo  827/1995. Bonificata data evento  al  03/05/1996,
1995,870,Mer 31/05/1995,,
1995,870,Lun 16/10/1995,,
1995,870,Mer 18/10/1995,Accoglimento  Decreto Ingiuntivo 828/1995,
1995,870,Ven 20/10/1995,ATTO  Decreto Ingiuntivo INVIATO ALL'AGENZIA DELLE ENTRATE REP. NUM.  597/2095,
1995,870,Mer 13/12/1995,ATTO REP. NUM. 597/2095  RITORNATO DALL'AGENZIA DELLE  ENTRATE,
1995,870,Mar 16/01/1996,Bonifica: Storico  per Sentenze-Import (INDE),
1995,870,Sab 10/02/1996,Bonifica: Storico per Sentenze-Import (DEPM),
1995,870,Lun 12/02/1996,Storico per Sentenze-Import,Sentenza (migrata)
1995,870,Ven 03/05/1996,Accoglimento Decreto Ingiuntivo 828/1995. Bonificata data evento al  03/05/1996,
1995,871,Mer 31/05/1995,,
1995,871,Lun 16/10/1995,,
1995,871,Gio 02/04/1998,Accoglimento Decreto  Ingiuntivo 829/1995. Bonificata data evento  al 02/04/1998,
1995,872,Mer 31/05/1995,,
1995,872,Mar 17/10/1995,,
1995,872,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo 830/1995. Bonificata data evento  al 02/04/1998,
1995,873,Mer 31/05/1995,,
1995,873,Mar 17/10/1995,,
1995,873,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo 831/1995. Bonificata  data evento al 02/04/1998,
1995,874,Mer 31/05/1995,,
1995,874,Mar 17/10/1995,,
1995,874,Gio 02/04/1998,Accoglimento Decreto  Ingiuntivo 832/1995. Bonificata data evento  al 02/04/1998,
1995,875,Mer 31/05/1995,,
1995,875,Mar 17/10/1995,,
1995,875,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo 833/1995. Bonificata data evento  al 02/04/1998,
1995,876,Mer 31/05/1995,,
1995,876,Mar 17/10/1995,,
1995,876,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo  834/1995. Bonificata data evento al 02/04/1998,
1995,877,Mer 31/05/1995,,
1995,877,Mar 17/10/1995,,
1995,877,Gio 02/04/1998,Accoglimento  Decreto Ingiuntivo  835/1995. Bonificata data  evento al 02/04/1998,
1995,878,Mer 31/05/1995,,
1995,878,Mar 17/10/1995,,
1995,878,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo  836/1995. Bonificata data evento al 02/04/1998,
1995,879,Mer 31/05/1995,,
1995,879,Mar 17/10/1995,,
1995,879,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo  837/1995. Bonificata data evento al 02/04/1998,
1995,880,Mer 31/05/1995,,
1995,880,Mar 17/10/1995,,
1995,880,Mer 18/10/1995,Accoglimento Decreto Ingiuntivo 838/1995,
1995,880,Ven 20/10/1995,ATTO Decreto  Ingiuntivo INVIATO ALL'AGENZIA DELLE ENTRATE REP.  NUM. 598/2095,
1995,880,Mer 13/12/1995,ATTO  REP. NUM. 598/2095 RITORNATO DALL'AGENZIA  DELLE  ENTRATE,
1995,880,Ven 03/05/1996,Accoglimento  Decreto Ingiuntivo  838/1995. Bonificata data evento al 03/05/1996,
1995,881,Mer 31/05/1995,,
1995,881,Mar 06/06/1995,Accoglimento  Decreto  Ingiuntivo 839/1995,
1995,881,Mar 17/10/1995,,
1995,881,Ven 20/10/1995,ATTO Decreto Ingiuntivo INVIATO ALL'AGENZIA DELLE  ENTRATE REP.  NUM.  599/2095,
1995,881,Mer 13/12/1995,ATTO REP. NUM.  599/2095  RITORNATO DALL'AGENZIA DELLE ENTRATE,
1995,881,Ven 03/05/1996,Accoglimento Decreto  Ingiuntivo  839/1995. Bonificata data evento al 03/05/1996,
1995,882,Mer 31/05/1995,,
1995,882,Mar 17/10/1995,,
1995,882,Mer 18/10/1995,Accoglimento Decreto Ingiuntivo  840/1995,
1995,882,Ven 20/10/1995,ATTO Decreto Ingiuntivo INVIATO ALL'AGENZIA DELLE  ENTRATE  REP. NUM. 600/2095,
1995,882,Mer 13/12/1995,ATTO REP. NUM. 600/2095 RITORNATO DALL'AGENZIA DELLE  ENTRATE,
1995,882,Ven 03/05/1996,Accoglimento Decreto Ingiuntivo 840/1995. Bonificata data evento al 03/05/1996,
1995,883,Mer 31/05/1995,,
1995,883,Mar 06/06/1995,Accoglimento Decreto Ingiuntivo 841/1995,
1995,883,Mar 17/10/1995,,
1995,883,Ven 20/10/1995,ATTO Decreto Ingiuntivo INVIATO ALL'AGENZIA  DELLE ENTRATE REP. NUM. 601/2095,
1995,883,Ven 15/12/1995,ATTO  REP. NUM.  601/2095 RITORNATO  DALL'AGENZIA  DELLE ENTRATE,
1995,883,Ven 03/05/1996,Accoglimento  Decreto Ingiuntivo 841/1995.  Bonificata data evento al 03/05/1996,
1995,884,Mer 31/05/1995,,
1995,884,Mar 17/10/1995,,
1995,884,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo 842/1995. Bonificata data evento al  02/04/1998,
1995,885,Mer 31/05/1995,,
1995,885,Mar 17/10/1995,,
1995,885,Gio 02/04/1998,Accoglimento Decreto  Ingiuntivo 843/1995. Bonificata  data evento al  02/04/1998,
1995,886,Mer 31/05/1995,,
1995,886,Mar 17/10/1995,,
1995,886,Gio 02/04/1998,Accoglimento  Decreto Ingiuntivo  844/1995.  Bonificata data evento al 02/04/1998,
1995,887,Mer 31/05/1995,,
1995,887,Mar 17/10/1995,,
1995,887,Mer 18/10/1995,Accoglimento  Decreto Ingiuntivo 845/1995,
1995,887,Ven 20/10/1995,ATTO Decreto Ingiuntivo INVIATO ALL'AGENZIA DELLE ENTRATE REP. NUM.  602/2095,
1995,887,Mer 13/12/1995,ATTO REP. NUM. 602/2095  RITORNATO DALL'AGENZIA DELLE ENTRATE,
1995,887,Ven 03/05/1996,Accoglimento Decreto Ingiuntivo 845/1995. Bonificata data  evento al 03/05/1996,
1995,888,Mer 31/05/1995,,
1995,888,Mar 17/10/1995,,
1995,888,Gio 02/04/1998,Accoglimento Decreto  Ingiuntivo  846/1995. Bonificata  data evento al 02/04/1998,
1995,889,Mer 31/05/1995,,
1995,889,Mar 17/10/1995,,
1995,889,Gio 02/04/1998,Accoglimento  Decreto Ingiuntivo 847/1995.  Bonificata  data evento al 02/04/1998,
1995,890,Mer 31/05/1995,,
1995,890,Mar 17/10/1995,,
1995,890,Gio 02/04/1998,Accoglimento  Decreto Ingiuntivo 848/1995.  Bonificata  data evento al  02/04/1998,
1995,891,Mer 31/05/1995,,
1995,891,Mar 17/10/1995,,
1995,891,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo 849/1995. Bonificata data  evento al 02/04/1998,
1995,892,Mer 31/05/1995,,
1995,892,Mar 17/10/1995,,
1995,892,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo 850/1995.  Bonificata  data evento al 02/04/1998,
1995,893,Mer 31/05/1995,,
1995,893,Mar 17/10/1995,,
1995,893,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo 851/1995. Bonificata data evento al 02/04/1998,
1995,894,Mer 31/05/1995,,
1995,894,Mar 17/10/1995,,
1995,894,Gio 02/04/1998,Accoglimento Decreto Ingiuntivo 852/1995. Bonificata data evento  al  02/04/1998,
1995,895,Mer 31/05/1995,,
1995,895,Mar 17/10/1995,,
1995,895,Gio 02/04/1998,Accoglimento  Decreto  Ingiuntivo 853/1995. Bonificata data evento  al 02/04/1998,
1995,896,Mer 31/05/1995,,
1995,896,Mar 17/10/1995,,
1995,896,Mar 16/01/1996,Storico per Conciliazione-Import,
1995,896,Gio 02/04/1998,Accoglimento Decreto  Ingiuntivo 854/1995. Bonificata data evento al 02/04/1998,
1995,897,Mer 31/05/1995,,
1995,897,Mar 17/10/1995,,
1995,897,Mer 17/01/1996,Bonifica: Storico per Sentenze-Import (INDE),
1995,897,Mer 07/02/1996,Bonifica: Storico per Sentenze-Import (DEPM),
1995,897,Ven 09/02/1996,Storico per Sentenze-Import,Sentenza (migrata)
1995,897,Ven 03/04/1998,Accoglimento Decreto Ingiuntivo 855/1995. Bonificata  data evento  al 03/04/1998,
1995,898,Mer 31/05/1995,,
1995,898,Mar 17/10/1995,,
1995,898,Ven 03/04/1998,Accoglimento Decreto Ingiuntivo 856/1995. Bonificata data evento al 03/04/1998,
1995,899,Mer 31/05/1995,,
1995,899,Mar 17/10/1995,,
1995,899,Ven 03/04/1998,Accoglimento Decreto Ingiuntivo 857/1995. Bonificata data evento al 03/04/1998,
1995,900,Mer 31/05/1995,,
1995,900,Mar 17/10/1995,,
1995,900,Gio 14/12/1995,Bonifica: Storico per  Sentenze-Import (INDE),
1995,900,Mer 20/12/1995,Storico per  Sentenze-Import,Sentenza (migrata)
1995,900,Mer 20/12/1995,Bonifica: Storico per Sentenze-Import (DEPM),
1995,900,Ven 03/04/1998,Accoglimento Decreto Ingiuntivo 858/1995. Bonificata data evento  al 03/04/1998,
1995,901,Mer 31/05/1995,,
1995,901,Mar 17/10/1995,,
1995,901,Mar 24/10/1995,Bonifica:  Storico per Sentenze-Import (INDE),
1995,901,Lun 06/11/1995,Storico per Sentenze-Import,Sentenza (migrata)
1995,901,Lun 06/11/1995,Bonifica: Storico per Sentenze-Import (DEPM),
1995,901,Ven 03/04/1998,Accoglimento Decreto Ingiuntivo 859/1995. Bonificata  data evento al  03/04/1998,
1995,902,Mer 31/05/1995,,
1995,902,Mar 17/10/1995,,
1995,902,Ven 03/04/1998,Accoglimento Decreto Ingiuntivo 860/1995. Bonificata data  evento al 03/04/1998,
1995,903,Mer 31/05/1995,,
1995,903,Mar 17/10/1995,,
1995,903,Ven 03/04/1998,Accoglimento  Decreto  Ingiuntivo 861/1995. Bonificata data evento al  03/04/1998,
1995,904,Mer 31/05/1995,,
1995,904,Mar 17/10/1995,,
1995,904,Ven 03/04/1998,Accoglimento Decreto Ingiuntivo 862/1995. Bonificata data evento al 03/04/1998,
1995,905,Mer 31/05/1995,,
1995,905,Mar 17/10/1995,,
1995,905,Ven 03/04/1998,Accoglimento Decreto Ingiuntivo  863/1995.  Bonificata data evento al  03/04/1998,
1995,906,Mer 31/05/1995,,
1995,906,Mar 17/10/1995,,
1995,906,Ven 03/04/1998,Accoglimento Decreto Ingiuntivo 864/1995. Bonificata data evento al 03/04/1998,
1995,907,Mer 31/05/1995,,
1995,907,Mar 17/10/1995,,
1995,907,Ven 03/04/1998,Accoglimento Decreto Ingiuntivo  865/1995. Bonificata data evento al 03/04/1998,
1995,908,Mer 31/05/1995,,
1995,908,Mar 17/10/1995,,
1995,908,Ven 03/04/1998,Accoglimento  Decreto Ingiuntivo 1384/1995.  Bonificata data evento al 03/04/1998,
1995,909,Mer 31/05/1995,,
1995,909,Mar 17/10/1995,,
1995,909,Ven 03/05/1996,Accoglimento  Decreto  Ingiuntivo 866/1995. Bonificata data evento al 03/05/1996,
1995,910,Mer 31/05/1995,,
1995,910,Mar 17/10/1995,,
1995,910,Ven 03/04/1998,Accoglimento  Decreto Ingiuntivo 867/1995. Bonificata data evento al  03/04/1998,
1995,911,Mer 31/05/1995,,
1995,911,Lun 24/07/1995,Accoglimento Decreto Ingiuntivo 868/1995,
1995,911,Gio 27/07/1995,ATTO  Decreto Ingiuntivo INVIATO ALL'AGENZIA DELLE ENTRATE REP. NUM. 158/2095,
1995,911,Ven 08/09/1995,ATTO REP.  NUM.  158/2095 RITORNATO DALL'AGENZIA DELLE ENTRATE,
1995,911,Mar 17/10/1995,,
1995,911,Ven 03/04/1998,Accoglimento  Decreto Ingiuntivo 868/1995.  Bonificata  data evento  al 03/04/1998,
1995,912,Mer 31/05/1995,,
1995,912,Mar 17/10/1995,,
1995,912,Ven 03/04/1998,Accoglimento Decreto Ingiuntivo 869/1995.  Bonificata data evento al 03/04/1998,
1995,913,Mer 31/05/1995,,
1995,913,Lun 24/07/1995,Accoglimento Decreto  Ingiuntivo 870/1995,
1995,913,Gio 27/07/1995,ATTO  Decreto Ingiuntivo INVIATO ALL'AGENZIA DELLE  ENTRATE  REP. NUM. 163/2095,
1995,913,Ven 08/09/1995,ATTO REP. NUM. 163/2095 RITORNATO DALL'AGENZIA  DELLE ENTRATE,
1995,913,Mar 17/10/1995,,
1995,913,Ven 03/04/1998,Accoglimento  Decreto Ingiuntivo 870/1995.  Bonificata data  evento al 03/04/1998,
1995,914,Mer 31/05/1995,,
1995,914,Mar 13/06/1995,Accoglimento Decreto Ingiuntivo 1385/1995,
1995,914,Mar 05/09/1995,ATTO Decreto  Ingiuntivo  INVIATO ALL'AGENZIA DELLE ENTRATE  REP. NUM.  301/2095,
1995,914,Mer 13/09/1995,ATTO  REP. NUM.  301/2095 RITORNATO DALL'AGENZIA DELLE ENTRATE,
1995,914,Mer 18/10/1995,,
1995,914,Ven 03/04/1998,Accoglimento Decreto Ingiuntivo 1385/1995. Bonificata data evento al  03/04/1998,
1995,915,Mer 31/05/1995,,
1995,915,Lun 24/07/1995,Accoglimento Decreto  Ingiuntivo 871/1995,
1995,915,Gio 27/07/1995,ATTO Decreto Ingiuntivo  INVIATO  ALL'AGENZIA DELLE ENTRATE  REP.  NUM. 161/2095,
1995,915,Ven 08/09/1995,ATTO REP. NUM. 161/2095  RITORNATO DALL'AGENZIA DELLE ENTRATE,
1995,915,Mer 18/10/1995,,
1995,915,Ven 03/04/1998,Accoglimento Decreto Ingiuntivo 871/1995. Bonificata data evento  al 03/04/1998,
1995,916,Mer 31/05/1995,,
1995,916,Mar 06/06/1995,Accoglimento Decreto Ingiuntivo 872/1995,
1995,916,Gio 27/07/1995,ATTO Decreto  Ingiuntivo INVIATO ALL'AGENZIA  DELLE ENTRATE  REP. NUM. 162/2095,
1995,916,Lun 11/09/1995,ATTO REP.  NUM. 162/2095 RITORNATO  DALL'AGENZIA  DELLE ENTRATE,
1995,916,Mer 18/10/1995,,
